"Donor","Donor_Group_Type","Donor_DAC_Country","Donor_EU_Country","as_of_date","Time_Period","Metric","Data_type","Value"
"Canada","Donor","DAC","Non-EU","2018-01-02",2007,"Fragile_State_ODA","National currency",1967.24734762275
"Canada","Donor","DAC","Non-EU","2018-01-02",2007,"Fragile_State_ODA_Bilateral","National currency",1433.78221543601
"Canada","Donor","DAC","Non-EU","2018-01-02",2007,"GNI","National currency",1514477.999
"Canada","Donor","DAC","Non-EU","2018-01-02",2007,"IA_Bilateral_ODA","National currency",3386.398
"Canada","Donor","DAC","Non-EU","2018-01-02",2007,"IA6_Debt_Relief","National currency",16.018
"Canada","Donor","DAC","Non-EU","2018-01-02",2007,"IA82_In_Donor_Refugee_Cost","National currency",184.801
"Canada","Donor","DAC","Non-EU","2018-01-02",2007,"IB_Multilateral_ODA","National currency",996.413
"Canada","Donor","DAC","Non-EU","2018-01-02",2007,"LDC_ODA","National currency",1668.18372416957
"Canada","Donor","DAC","Non-EU","2018-01-02",2007,"LDC_ODA_Bilateral","National currency",1240.46193725368
"Canada","Donor","DAC","Non-EU","2018-01-02",2007,"LDC_ODA_Imputed_Multilateral","National currency",427.721786915897
"Canada","Donor","DAC","Non-EU","2018-01-02",2007,"SSA_ODA","National currency",1244.55502010933
"Canada","Donor","DAC","Non-EU","2018-01-02",2007,"SSA_ODA_Bilateral","National currency",842.820549276959
"Canada","Donor","DAC","Non-EU","2018-01-02",2007,"Total_ODA_ONE","National currency",4366.793
"Canada","Donor","DAC","Non-EU","2018-01-02",2008,"Africa_Fragile_ODA","National currency",1379.48097761804
"Canada","Donor","DAC","Non-EU","2018-01-02",2008,"Africa_ODA","National currency",2153.71854738648
"Canada","Donor","DAC","Non-EU","2018-01-02",2008,"Africa_ODA_Bilateral","National currency",1447.88081625164
"Canada","Donor","DAC","Non-EU","2018-01-02",2008,"Bilat_ODA_Ex_Debt_Relief","National currency",3466.66
"Canada","Donor","DAC","Non-EU","2018-01-02",2008,"Fragile_State_ODA","National currency",2291.79783175909
"Canada","Donor","DAC","Non-EU","2018-01-02",2008,"Fragile_State_ODA_Bilateral","National currency",1466.84910981393
"Canada","Donor","DAC","Non-EU","2018-01-02",2008,"GNI","National currency",1584382
"Canada","Donor","DAC","Non-EU","2018-01-02",2008,"IA_Bilateral_ODA","National currency",3620.159
"Canada","Donor","DAC","Non-EU","2018-01-02",2008,"IA6_Debt_Relief","National currency",153.499
"Canada","Donor","DAC","Non-EU","2018-01-02",2008,"IA82_In_Donor_Refugee_Cost","National currency",194.93
"Canada","Donor","DAC","Non-EU","2018-01-02",2008,"IB_Multilateral_ODA","National currency",1535.593
"Canada","Donor","DAC","Non-EU","2018-01-02",2008,"LDC_ODA","National currency",1999.76783370665
"Canada","Donor","DAC","Non-EU","2018-01-02",2008,"LDC_ODA_Bilateral","National currency",1309.59722486221
"Canada","Donor","DAC","Non-EU","2018-01-02",2008,"LDC_ODA_Imputed_Multilateral","National currency",690.170608844444
"Canada","Donor","DAC","Non-EU","2018-01-02",2008,"SSA_ODA","National currency",2017.54254417063
"Canada","Donor","DAC","Non-EU","2018-01-02",2008,"SSA_ODA_Bilateral","National currency",1335.64099300725
"Canada","Donor","DAC","Non-EU","2018-01-02",2008,"Total_ODA_ONE","National currency",5002.253
"Canada","Donor","DAC","Non-EU","2018-01-02",2009,"Africa_Fragile_ODA","National currency",1185.12261718592
"Canada","Donor","DAC","Non-EU","2018-01-02",2009,"Africa_ODA","National currency",1911.18664735921
"Canada","Donor","DAC","Non-EU","2018-01-02",2009,"Africa_ODA_Bilateral","National currency",1479.12412369934
"Canada","Donor","DAC","Non-EU","2018-01-02",2009,"Bilat_ODA_Ex_Debt_Relief","National currency",3528.817
"Canada","Donor","DAC","Non-EU","2018-01-02",2009,"Fragile_State_ODA","National currency",1953.19827257683
"Canada","Donor","DAC","Non-EU","2018-01-02",2009,"Fragile_State_ODA_Bilateral","National currency",1509.52036747439
"Canada","Donor","DAC","Non-EU","2018-01-02",2009,"GNI","National currency",1505816.996
"Canada","Donor","DAC","Non-EU","2018-01-02",2009,"IA_Bilateral_ODA","National currency",3583.847
"Canada","Donor","DAC","Non-EU","2018-01-02",2009,"IA6_Debt_Relief","National currency",55.03
"Canada","Donor","DAC","Non-EU","2018-01-02",2009,"IA82_In_Donor_Refugee_Cost","National currency",250.484
"Canada","Donor","DAC","Non-EU","2018-01-02",2009,"IB_Multilateral_ODA","National currency",980.233
"Canada","Donor","DAC","Non-EU","2018-01-02",2009,"LDC_ODA","National currency",1688.20098966557
"Canada","Donor","DAC","Non-EU","2018-01-02",2009,"LDC_ODA_Bilateral","National currency",1315.03689332058
"Canada","Donor","DAC","Non-EU","2018-01-02",2009,"LDC_ODA_Imputed_Multilateral","National currency",373.164096344994
"Canada","Donor","DAC","Non-EU","2018-01-02",2009,"SSA_ODA","National currency",1583.3544866442
"Canada","Donor","DAC","Non-EU","2018-01-02",2009,"SSA_ODA_Bilateral","National currency",1223.58573196283
"Canada","Donor","DAC","Non-EU","2018-01-02",2009,"Total_ODA_ONE","National currency",4509.05
"Canada","Donor","DAC","Non-EU","2018-01-02",2010,"Africa_Fragile_ODA","National currency",1446.40091761621
"Canada","Donor","DAC","Non-EU","2018-01-02",2010,"Africa_ODA","National currency",2198.67362278837
"Canada","Donor","DAC","Non-EU","2018-01-02",2010,"Africa_ODA_Bilateral","National currency",1555.47850248602
"Canada","Donor","DAC","Non-EU","2018-01-02",2010,"Bilat_ODA_Ex_Debt_Relief","National currency",3985.978
"Canada","Donor","DAC","Non-EU","2018-01-02",2010,"Fragile_State_ODA","National currency",2627.62833366946
"Canada","Donor","DAC","Non-EU","2018-01-02",2010,"Fragile_State_ODA_Bilateral","National currency",1922.32245031647
"Canada","Donor","DAC","Non-EU","2018-01-02",2010,"GNI","National currency",1596393.995
"Canada","Donor","DAC","Non-EU","2018-01-02",2010,"IA_Bilateral_ODA","National currency",4044.988
"Canada","Donor","DAC","Non-EU","2018-01-02",2010,"IA6_Debt_Relief","National currency",59.01
"Canada","Donor","DAC","Non-EU","2018-01-02",2010,"IA82_In_Donor_Refugee_Cost","National currency",292.546
"Canada","Donor","DAC","Non-EU","2018-01-02",2010,"IB_Multilateral_ODA","National currency",1326.599
"Canada","Donor","DAC","Non-EU","2018-01-02",2010,"LDC_ODA","National currency",2329.61205343582
"Canada","Donor","DAC","Non-EU","2018-01-02",2010,"LDC_ODA_Bilateral","National currency",1744.46870785403
"Canada","Donor","DAC","Non-EU","2018-01-02",2010,"LDC_ODA_Imputed_Multilateral","National currency",585.14334558179
"Canada","Donor","DAC","Non-EU","2018-01-02",2010,"SSA_ODA","National currency",2015.83371192048
"Canada","Donor","DAC","Non-EU","2018-01-02",2010,"SSA_ODA_Bilateral","National currency",1396.72466957672
"Canada","Donor","DAC","Non-EU","2018-01-02",2010,"Total_ODA_ONE","National currency",5312.577
"Canada","Donor","DAC","Non-EU","2018-01-02",2011,"Africa_Fragile_ODA","National currency",1326.79862749757
"Canada","Donor","DAC","Non-EU","2018-01-02",2011,"Africa_ODA","National currency",2120.650350619
"Canada","Donor","DAC","Non-EU","2018-01-02",2011,"Africa_ODA_Bilateral","National currency",1524.28234920006
"Canada","Donor","DAC","Non-EU","2018-01-02",2011,"Bilat_ODA_Ex_Debt_Relief","National currency",4062.699
"Canada","Donor","DAC","Non-EU","2018-01-02",2011,"Fragile_State_ODA","National currency",2271.66615062669
"Canada","Donor","DAC","Non-EU","2018-01-02",2011,"Fragile_State_ODA_Bilateral","National currency",1628.5829524933
"Canada","Donor","DAC","Non-EU","2018-01-02",2011,"GNI","National currency",1688828.004
"Canada","Donor","DAC","Non-EU","2018-01-02",2011,"IA_Bilateral_ODA","National currency",4066.398
"Canada","Donor","DAC","Non-EU","2018-01-02",2011,"IA6_Debt_Relief","National currency",3.699
"Canada","Donor","DAC","Non-EU","2018-01-02",2011,"IA82_In_Donor_Refugee_Cost","National currency",334.603
"Canada","Donor","DAC","Non-EU","2018-01-02",2011,"IB_Multilateral_ODA","National currency",1332.654
"Canada","Donor","DAC","Non-EU","2018-01-02",2011,"LDC_ODA","National currency",1919.74434264438
"Canada","Donor","DAC","Non-EU","2018-01-02",2011,"LDC_ODA_Bilateral","National currency",1379.13191265874
"Canada","Donor","DAC","Non-EU","2018-01-02",2011,"LDC_ODA_Imputed_Multilateral","National currency",540.612429985646
"Canada","Donor","DAC","Non-EU","2018-01-02",2011,"SSA_ODA","National currency",1936.16340394991
"Canada","Donor","DAC","Non-EU","2018-01-02",2011,"SSA_ODA_Bilateral","National currency",1371.03118301462
"Canada","Donor","DAC","Non-EU","2018-01-02",2011,"Total_ODA_ONE","National currency",5395.353
"Canada","Donor","DAC","Non-EU","2018-01-02",2012,"Africa_Fragile_ODA","National currency",1660.0609318757
"Canada","Donor","DAC","Non-EU","2018-01-02",2012,"Africa_ODA","National currency",2507.7622502806
"Canada","Donor","DAC","Non-EU","2018-01-02",2012,"Africa_ODA_Bilateral","National currency",1651.29794764409
"Canada","Donor","DAC","Non-EU","2018-01-02",2012,"Bilat_ODA_Ex_Debt_Relief","National currency",3831.642
"Canada","Donor","DAC","Non-EU","2018-01-02",2012,"Fragile_State_ODA","National currency",2377.02691882524
"Canada","Donor","DAC","Non-EU","2018-01-02",2012,"Fragile_State_ODA_Bilateral","National currency",1439.44755804485
"Canada","Donor","DAC","Non-EU","2018-01-02",2012,"GNI","National currency",1787356
"Canada","Donor","DAC","Non-EU","2018-01-02",2012,"IA_Bilateral_ODA","National currency",4029.064
"Canada","Donor","DAC","Non-EU","2018-01-02",2012,"IA6_Debt_Relief","National currency",197.422
"Canada","Donor","DAC","Non-EU","2018-01-02",2012,"IA82_In_Donor_Refugee_Cost","National currency",266.317
"Canada","Donor","DAC","Non-EU","2018-01-02",2012,"IB_Multilateral_ODA","National currency",1616.676
"Canada","Donor","DAC","Non-EU","2018-01-02",2012,"LDC_ODA","National currency",1878.15632164
"Canada","Donor","DAC","Non-EU","2018-01-02",2012,"LDC_ODA_Bilateral","National currency",1201.5280397566
"Canada","Donor","DAC","Non-EU","2018-01-02",2012,"LDC_ODA_Imputed_Multilateral","National currency",676.628281883404
"Canada","Donor","DAC","Non-EU","2018-01-02",2012,"SSA_ODA","National currency",2338.05811779529
"Canada","Donor","DAC","Non-EU","2018-01-02",2012,"SSA_ODA_Bilateral","National currency",1504.92513577544
"Canada","Donor","DAC","Non-EU","2018-01-02",2012,"Total_ODA_ONE","National currency",5448.318
"Canada","Donor","DAC","Non-EU","2018-01-02",2013,"Africa_Fragile_ODA","National currency",1499.30167354929
"Canada","Donor","DAC","Non-EU","2018-01-02",2013,"Africa_ODA","National currency",2262.64902026989
"Canada","Donor","DAC","Non-EU","2018-01-02",2013,"Africa_ODA_Bilateral","National currency",1565.3787061129
"Canada","Donor","DAC","Non-EU","2018-01-02",2013,"Bilat_ODA_Ex_Debt_Relief","National currency",3617.599
"Canada","Donor","DAC","Non-EU","2018-01-02",2013,"Fragile_State_ODA","National currency",2316.47697398752
"Canada","Donor","DAC","Non-EU","2018-01-02",2013,"Fragile_State_ODA_Bilateral","National currency",1493.86221717362
"Canada","Donor","DAC","Non-EU","2018-01-02",2013,"GNI","National currency",1853476.995
"Canada","Donor","DAC","Non-EU","2018-01-02",2013,"IA_Bilateral_ODA","National currency",3617.599
"Canada","Donor","DAC","Non-EU","2018-01-02",2013,"IA6_Debt_Relief","National currency",0
"Canada","Donor","DAC","Non-EU","2018-01-02",2013,"IA82_In_Donor_Refugee_Cost","National currency",217.527
"Canada","Donor","DAC","Non-EU","2018-01-02",2013,"IB_Multilateral_ODA","National currency",1479.048
"Canada","Donor","DAC","Non-EU","2018-01-02",2013,"LDC_ODA","National currency",1902.6043974034
"Canada","Donor","DAC","Non-EU","2018-01-02",2013,"LDC_ODA_Bilateral","National currency",1230.2958309704
"Canada","Donor","DAC","Non-EU","2018-01-02",2013,"LDC_ODA_Imputed_Multilateral","National currency",672.308566433001
"Canada","Donor","DAC","Non-EU","2018-01-02",2013,"SSA_ODA","National currency",2119.17305636072
"Canada","Donor","DAC","Non-EU","2018-01-02",2013,"SSA_ODA_Bilateral","National currency",1444.95861979609
"Canada","Donor","DAC","Non-EU","2018-01-02",2013,"Total_ODA_ONE","National currency",5096.647
"Canada","Donor","DAC","Non-EU","2018-01-02",2014,"Africa_Fragile_ODA","National currency",1229.90664863539
"Canada","Donor","DAC","Non-EU","2018-01-02",2014,"Africa_ODA","National currency",1938.70423418647
"Canada","Donor","DAC","Non-EU","2018-01-02",2014,"Africa_ODA_Bilateral","National currency",1504.44668161621
"Canada","Donor","DAC","Non-EU","2018-01-02",2014,"Bilat_ODA_Ex_Debt_Relief","National currency",3621.571
"Canada","Donor","DAC","Non-EU","2018-01-02",2014,"Fragile_State_ODA","National currency",1960.87556229658
"Canada","Donor","DAC","Non-EU","2018-01-02",2014,"Fragile_State_ODA_Bilateral","National currency",1410.27101039613
"Canada","Donor","DAC","Non-EU","2018-01-02",2014,"GNI","National currency",1943626.999
"Canada","Donor","DAC","Non-EU","2018-01-02",2014,"IA_Bilateral_ODA","National currency",3621.571
"Canada","Donor","DAC","Non-EU","2018-01-02",2014,"IA6_Debt_Relief","National currency",0
"Canada","Donor","DAC","Non-EU","2018-01-02",2014,"IA82_In_Donor_Refugee_Cost","National currency",239.09
"Canada","Donor","DAC","Non-EU","2018-01-02",2014,"IB_Multilateral_ODA","National currency",1062.401
"Canada","Donor","DAC","Non-EU","2018-01-02",2014,"LDC_ODA","National currency",1544.22692701956
"Canada","Donor","DAC","Non-EU","2018-01-02",2014,"LDC_ODA_Bilateral","National currency",1148.12571091782
"Canada","Donor","DAC","Non-EU","2018-01-02",2014,"LDC_ODA_Imputed_Multilateral","National currency",396.101216101735
"Canada","Donor","DAC","Non-EU","2018-01-02",2014,"SSA_ODA","National currency",1672.67039086424
"Canada","Donor","DAC","Non-EU","2018-01-02",2014,"SSA_ODA_Bilateral","National currency",1261.67781936019
"Canada","Donor","DAC","Non-EU","2018-01-02",2014,"Total_ODA_ONE","National currency",4683.972
"Canada","Donor","DAC","Non-EU","2018-01-02",2015,"Africa_Fragile_ODA","National currency",1608.82999892688
"Canada","Donor","DAC","Non-EU","2018-01-02",2015,"Africa_ODA","National currency",2242.98183328463
"Canada","Donor","DAC","Non-EU","2018-01-02",2015,"Africa_ODA_Bilateral","National currency",1388.45108332028
"Canada","Donor","DAC","Non-EU","2018-01-02",2015,"Bilat_ODA_Ex_Debt_Relief","National currency",3799.095
"Canada","Donor","DAC","Non-EU","2018-01-02",2015,"Fragile_State_ODA","National currency",2542.61534731123
"Canada","Donor","DAC","Non-EU","2018-01-02",2015,"Fragile_State_ODA_Bilateral","National currency",1574.34146561443
"Canada","Donor","DAC","Non-EU","2018-01-02",2015,"GNI","National currency",1955633
"Canada","Donor","DAC","Non-EU","2018-01-02",2015,"IA_Bilateral_ODA","National currency",3799.095
"Canada","Donor","DAC","Non-EU","2018-01-02",2015,"IA6_Debt_Relief","National currency",0
"Canada","Donor","DAC","Non-EU","2018-01-02",2015,"IA82_In_Donor_Refugee_Cost","National currency",272.265
"Canada","Donor","DAC","Non-EU","2018-01-02",2015,"IB_Multilateral_ODA","National currency",1668.488
"Canada","Donor","DAC","Non-EU","2018-01-02",2015,"LDC_ODA","National currency",1995.63078821574
"Canada","Donor","DAC","Non-EU","2018-01-02",2015,"LDC_ODA_Bilateral","National currency",1275.99903456209
"Canada","Donor","DAC","Non-EU","2018-01-02",2015,"LDC_ODA_Imputed_Multilateral","National currency",719.63175365365
"Canada","Donor","DAC","Non-EU","2018-01-02",2015,"SSA_ODA","National currency",2041.36836130393
"Canada","Donor","DAC","Non-EU","2018-01-02",2015,"SSA_ODA_Bilateral","National currency",1206.54899694662
"Canada","Donor","DAC","Non-EU","2018-01-02",2015,"Total_ODA_ONE","National currency",5467.583
"Canada","Donor","DAC","Non-EU","2018-01-02",2016,"Africa_Fragile_ODA","National currency",1459.8620609143
"Canada","Donor","DAC","Non-EU","2018-01-02",2016,"Africa_ODA","National currency",2088.52588835347
"Canada","Donor","DAC","Non-EU","2018-01-02",2016,"Africa_ODA_Bilateral","National currency",1290.27710409013
"Canada","Donor","DAC","Non-EU","2018-01-02",2016,"Bilat_ODA_Ex_Debt_Relief","National currency",3526.479
"Canada","Donor","DAC","Non-EU","2018-01-02",2016,"Fragile_State_ODA","National currency",2341.3062163371
"Canada","Donor","DAC","Non-EU","2018-01-02",2016,"Fragile_State_ODA_Bilateral","National currency",1454.46768206104
"Canada","Donor","DAC","Non-EU","2018-01-02",2016,"GNI","National currency",1999358.995
"Canada","Donor","DAC","Non-EU","2018-01-02",2016,"IA_Bilateral_ODA","National currency",3526.479
"Canada","Donor","DAC","Non-EU","2018-01-02",2016,"IA6_Debt_Relief","National currency",0
"Canada","Donor","DAC","Non-EU","2018-01-02",2016,"IA82_In_Donor_Refugee_Cost","National currency",517.476
"Canada","Donor","DAC","Non-EU","2018-01-02",2016,"IB_Multilateral_ODA","National currency",1682.927
"Canada","Donor","DAC","Non-EU","2018-01-02",2016,"LDC_ODA","National currency",1780.5028796318
"Canada","Donor","DAC","Non-EU","2018-01-02",2016,"LDC_ODA_Bilateral","National currency",1099.80383996194
"Canada","Donor","DAC","Non-EU","2018-01-02",2016,"LDC_ODA_Imputed_Multilateral","National currency",680.699039669859
"Canada","Donor","DAC","Non-EU","2018-01-02",2016,"SSA_ODA","National currency",1931.59850353141
"Canada","Donor","DAC","Non-EU","2018-01-02",2016,"SSA_ODA_Bilateral","National currency",1209.54697732061
"Canada","Donor","DAC","Non-EU","2018-01-02",2016,"Total_ODA_ONE","National currency",5209.406
"Chinese Taipei","Donor","Non-DAC","Non-EU","2018-01-02",2007,"Africa_Fragile_ODA","National currency",0
"Chinese Taipei","Donor","Non-DAC","Non-EU","2018-01-02",2007,"Africa_ODA","National currency",0
"Chinese Taipei","Donor","Non-DAC","Non-EU","2018-01-02",2007,"Africa_ODA_Bilateral","National currency",0
"Chinese Taipei","Donor","Non-DAC","Non-EU","2018-01-02",2007,"Bilat_ODA_Ex_Debt_Relief","National currency",16265.155
"Chinese Taipei","Donor","Non-DAC","Non-EU","2018-01-02",2007,"Fragile_State_ODA","National currency",0
"Chinese Taipei","Donor","Non-DAC","Non-EU","2018-01-02",2007,"Fragile_State_ODA_Bilateral","National currency",0
"Chinese Taipei","Donor","Non-DAC","Non-EU","2018-01-02",2007,"GNI","National currency",12594914.947
"Chinese Taipei","Donor","Non-DAC","Non-EU","2018-01-02",2007,"IA_Bilateral_ODA","National currency",16265.155
"Chinese Taipei","Donor","Non-DAC","Non-EU","2018-01-02",2007,"IA6_Debt_Relief","National currency",0
"Chinese Taipei","Donor","Non-DAC","Non-EU","2018-01-02",2007,"IA82_In_Donor_Refugee_Cost","National currency",0
"Chinese Taipei","Donor","Non-DAC","Non-EU","2018-01-02",2007,"IB_Multilateral_ODA","National currency",624.319
"Chinese Taipei","Donor","Non-DAC","Non-EU","2018-01-02",2007,"LDC_ODA","National currency",0
