"Donor","Donor_Group_Type","Donor_DAC_Country","Donor_EU_Country","as_of_date","Time_Period","Metric","Data_type","Value"
"Sweden","Donor","DAC","EU","2017-12-22",2010,"Total_ODA_ONE","Current Prices",4533.48
"Sweden","Donor","DAC","EU","2017-12-22",2011,"Africa_Fragile_ODA","Current Prices",1621.36
"Sweden","Donor","DAC","EU","2017-12-22",2011,"Africa_ODA","Current Prices",2081.34
"Sweden","Donor","DAC","EU","2017-12-22",2011,"Africa_ODA_Bilateral","Current Prices",1171.26
"Sweden","Donor","DAC","EU","2017-12-22",2011,"Bilat_ODA_Ex_Debt_Relief","Current Prices",3464.85
"Sweden","Donor","DAC","EU","2017-12-22",2011,"Fragile_State_ODA","Current Prices",2259.58
"Sweden","Donor","DAC","EU","2017-12-22",2011,"Fragile_State_ODA_Bilateral","Current Prices",1325.65
"Sweden","Donor","DAC","EU","2017-12-22",2011,"GNI","Current Prices",549972
"Sweden","Donor","DAC","EU","2017-12-22",2011,"IA_Bilateral_ODA","Current Prices",3651.14
"Sweden","Donor","DAC","EU","2017-12-22",2011,"IA6_Debt_Relief","Current Prices",186.29
"Sweden","Donor","DAC","EU","2017-12-22",2011,"IA82_In_Donor_Refugee_Cost","Current Prices",488.99
"Sweden","Donor","DAC","EU","2017-12-22",2011,"IB_Multilateral_ODA","Current Prices",1951.97
"Sweden","Donor","DAC","EU","2017-12-22",2011,"LDC_ODA","Current Prices",1755.7
"Sweden","Donor","DAC","EU","2017-12-22",2011,"LDC_ODA_Bilateral","Current Prices",1021.89
"Sweden","Donor","DAC","EU","2017-12-22",2011,"LDC_ODA_Imputed_Multilateral","Current Prices",733.81
"Sweden","Donor","DAC","EU","2017-12-22",2011,"SSA_ODA","Current Prices",1898.28
"Sweden","Donor","DAC","EU","2017-12-22",2011,"SSA_ODA_Bilateral","Current Prices",1068.06
"Sweden","Donor","DAC","EU","2017-12-22",2011,"Total_ODA_ONE","Current Prices",5416.82
"Sweden","Donor","DAC","EU","2017-12-22",2012,"Africa_Fragile_ODA","Current Prices",1475.45
"Sweden","Donor","DAC","EU","2017-12-22",2012,"Africa_ODA","Current Prices",1978.33
"Sweden","Donor","DAC","EU","2017-12-22",2012,"Africa_ODA_Bilateral","Current Prices",1201.49
"Sweden","Donor","DAC","EU","2017-12-22",2012,"Bilat_ODA_Ex_Debt_Relief","Current Prices",3637.81
"Sweden","Donor","DAC","EU","2017-12-22",2012,"Fragile_State_ODA","Current Prices",2070.28
"Sweden","Donor","DAC","EU","2017-12-22",2012,"Fragile_State_ODA_Bilateral","Current Prices",1254.53
"Sweden","Donor","DAC","EU","2017-12-22",2012,"GNI","Current Prices",538021.84
"Sweden","Donor","DAC","EU","2017-12-22",2012,"IA_Bilateral_ODA","Current Prices",3637.81
"Sweden","Donor","DAC","EU","2017-12-22",2012,"IA6_Debt_Relief","Current Prices",0
"Sweden","Donor","DAC","EU","2017-12-22",2012,"IA82_In_Donor_Refugee_Cost","Current Prices",570.71
"Sweden","Donor","DAC","EU","2017-12-22",2012,"IB_Multilateral_ODA","Current Prices",1601.98
"Sweden","Donor","DAC","EU","2017-12-22",2012,"LDC_ODA","Current Prices",1541.73
"Sweden","Donor","DAC","EU","2017-12-22",2012,"LDC_ODA_Bilateral","Current Prices",951.78
"Sweden","Donor","DAC","EU","2017-12-22",2012,"LDC_ODA_Imputed_Multilateral","Current Prices",589.95
"Sweden","Donor","DAC","EU","2017-12-22",2012,"SSA_ODA","Current Prices",1685.85
"Sweden","Donor","DAC","EU","2017-12-22",2012,"SSA_ODA_Bilateral","Current Prices",982.59
"Sweden","Donor","DAC","EU","2017-12-22",2012,"Total_ODA_ONE","Current Prices",5239.79
"Sweden","Donor","DAC","EU","2017-12-22",2013,"Africa_Fragile_ODA","Current Prices",1586.55
"Sweden","Donor","DAC","EU","2017-12-22",2013,"Africa_ODA","Current Prices",1959.13
"Sweden","Donor","DAC","EU","2017-12-22",2013,"Africa_ODA_Bilateral","Current Prices",1167.47
"Sweden","Donor","DAC","EU","2017-12-22",2013,"Bilat_ODA_Ex_Debt_Relief","Current Prices",3917.93
"Sweden","Donor","DAC","EU","2017-12-22",2013,"Fragile_State_ODA","Current Prices",2343.51
"Sweden","Donor","DAC","EU","2017-12-22",2013,"Fragile_State_ODA_Bilateral","Current Prices",1400.85
"Sweden","Donor","DAC","EU","2017-12-22",2013,"GNI","Current Prices",574808.54
"Sweden","Donor","DAC","EU","2017-12-22",2013,"IA_Bilateral_ODA","Current Prices",3917.93
"Sweden","Donor","DAC","EU","2017-12-22",2013,"IA6_Debt_Relief","Current Prices",0
"Sweden","Donor","DAC","EU","2017-12-22",2013,"IA82_In_Donor_Refugee_Cost","Current Prices",705.16
"Sweden","Donor","DAC","EU","2017-12-22",2013,"IB_Multilateral_ODA","Current Prices",1909.36
"Sweden","Donor","DAC","EU","2017-12-22",2013,"LDC_ODA","Current Prices",1803.26
"Sweden","Donor","DAC","EU","2017-12-22",2013,"LDC_ODA_Bilateral","Current Prices",1071.15
"Sweden","Donor","DAC","EU","2017-12-22",2013,"LDC_ODA_Imputed_Multilateral","Current Prices",732.11
"Sweden","Donor","DAC","EU","2017-12-22",2013,"SSA_ODA","Current Prices",1803.14
"Sweden","Donor","DAC","EU","2017-12-22",2013,"SSA_ODA_Bilateral","Current Prices",1070.26
"Sweden","Donor","DAC","EU","2017-12-22",2013,"Total_ODA_ONE","Current Prices",5827.29
"Sweden","Donor","DAC","EU","2017-12-22",2014,"Africa_Fragile_ODA","Current Prices",1462.76
"Sweden","Donor","DAC","EU","2017-12-22",2014,"Africa_ODA","Current Prices",1923.35
"Sweden","Donor","DAC","EU","2017-12-22",2014,"Africa_ODA_Bilateral","Current Prices",1108.87
"Sweden","Donor","DAC","EU","2017-12-22",2014,"Bilat_ODA_Ex_Debt_Relief","Current Prices",4343.15
"Sweden","Donor","DAC","EU","2017-12-22",2014,"Fragile_State_ODA","Current Prices",2208.16
"Sweden","Donor","DAC","EU","2017-12-22",2014,"Fragile_State_ODA_Bilateral","Current Prices",1331.03
"Sweden","Donor","DAC","EU","2017-12-22",2014,"GNI","Current Prices",569509.18
"Sweden","Donor","DAC","EU","2017-12-22",2014,"IA_Bilateral_ODA","Current Prices",4343.15
"Sweden","Donor","DAC","EU","2017-12-22",2014,"IA6_Debt_Relief","Current Prices",0
"Sweden","Donor","DAC","EU","2017-12-22",2014,"IA82_In_Donor_Refugee_Cost","Current Prices",1095.32
"Sweden","Donor","DAC","EU","2017-12-22",2014,"IB_Multilateral_ODA","Current Prices",1889.57
"Sweden","Donor","DAC","EU","2017-12-22",2014,"LDC_ODA","Current Prices",1627.72
"Sweden","Donor","DAC","EU","2017-12-22",2014,"LDC_ODA_Bilateral","Current Prices",985.02
"Sweden","Donor","DAC","EU","2017-12-22",2014,"LDC_ODA_Imputed_Multilateral","Current Prices",642.7
"Sweden","Donor","DAC","EU","2017-12-22",2014,"SSA_ODA","Current Prices",1707.61
"Sweden","Donor","DAC","EU","2017-12-22",2014,"SSA_ODA_Bilateral","Current Prices",983.45
"Sweden","Donor","DAC","EU","2017-12-22",2014,"Total_ODA_ONE","Current Prices",6232.72
"Sweden","Donor","DAC","EU","2017-12-22",2015,"Africa_Fragile_ODA","Current Prices",1357.17
"Sweden","Donor","DAC","EU","2017-12-22",2015,"Africa_ODA","Current Prices",1659.28
"Sweden","Donor","DAC","EU","2017-12-22",2015,"Africa_ODA_Bilateral","Current Prices",873.11
"Sweden","Donor","DAC","EU","2017-12-22",2015,"Bilat_ODA_Ex_Debt_Relief","Current Prices",4827.67
"Sweden","Donor","DAC","EU","2017-12-22",2015,"Fragile_State_ODA","Current Prices",1973.12
"Sweden","Donor","DAC","EU","2017-12-22",2015,"Fragile_State_ODA_Bilateral","Current Prices",1099.66
"Sweden","Donor","DAC","EU","2017-12-22",2015,"GNI","Current Prices",504738.47
"Sweden","Donor","DAC","EU","2017-12-22",2015,"IA_Bilateral_ODA","Current Prices",4827.67
"Sweden","Donor","DAC","EU","2017-12-22",2015,"IA6_Debt_Relief","Current Prices",0
"Sweden","Donor","DAC","EU","2017-12-22",2015,"IA82_In_Donor_Refugee_Cost","Current Prices",2396.58
"Sweden","Donor","DAC","EU","2017-12-22",2015,"IB_Multilateral_ODA","Current Prices",2261.63
"Sweden","Donor","DAC","EU","2017-12-22",2015,"LDC_ODA","Current Prices",1473.23
"Sweden","Donor","DAC","EU","2017-12-22",2015,"LDC_ODA_Bilateral","Current Prices",847.26
"Sweden","Donor","DAC","EU","2017-12-22",2015,"LDC_ODA_Imputed_Multilateral","Current Prices",625.97
"Sweden","Donor","DAC","EU","2017-12-22",2015,"SSA_ODA","Current Prices",1522.14
"Sweden","Donor","DAC","EU","2017-12-22",2015,"SSA_ODA_Bilateral","Current Prices",802.72
"Sweden","Donor","DAC","EU","2017-12-22",2015,"Total_ODA_ONE","Current Prices",7089.3
"Sweden","Donor","DAC","EU","2017-12-22",2016,"Africa_Fragile_ODA","Current Prices",NA
"Sweden","Donor","DAC","EU","2017-12-22",2016,"Africa_ODA","Current Prices",1450.88711668751
"Sweden","Donor","DAC","EU","2017-12-22",2016,"Africa_ODA_Bilateral","Current Prices",844.24
"Sweden","Donor","DAC","EU","2017-12-22",2016,"Bilat_ODA_Ex_Debt_Relief","Current Prices",3463.71
"Sweden","Donor","DAC","EU","2017-12-22",2016,"Fragile_State_ODA","Current Prices",NA
"Sweden","Donor","DAC","EU","2017-12-22",2016,"Fragile_State_ODA_Bilateral","Current Prices",NA
"Sweden","Donor","DAC","EU","2017-12-22",2016,"GNI","Current Prices",519918.54
"Sweden","Donor","DAC","EU","2017-12-22",2016,"IA_Bilateral_ODA","Current Prices",3463.71
"Sweden","Donor","DAC","EU","2017-12-22",2016,"IA6_Debt_Relief","Current Prices",0
"Sweden","Donor","DAC","EU","2017-12-22",2016,"IA82_In_Donor_Refugee_Cost","Current Prices",821.49
"Sweden","Donor","DAC","EU","2017-12-22",2016,"IB_Multilateral_ODA","Current Prices",1406.72
"Sweden","Donor","DAC","EU","2017-12-22",2016,"LDC_ODA","Current Prices",1360.4592402835
"Sweden","Donor","DAC","EU","2017-12-22",2016,"LDC_ODA_Bilateral","Current Prices",840.69
"Sweden","Donor","DAC","EU","2017-12-22",2016,"LDC_ODA_Imputed_Multilateral","Current Prices",519.769240283502
"Sweden","Donor","DAC","EU","2017-12-22",2016,"SSA_ODA","Current Prices",1356.50646719214
"Sweden","Donor","DAC","EU","2017-12-22",2016,"SSA_ODA_Bilateral","Current Prices",794.78
"Sweden","Donor","DAC","EU","2017-12-22",2016,"Total_ODA_ONE","Current Prices",4870.43
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2007,"Africa_Fragile_ODA","Current Prices",355.87
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2007,"Africa_ODA","Current Prices",457.08
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2007,"Africa_ODA_Bilateral","Current Prices",257.07
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2007,"Bilat_ODA_Ex_Debt_Relief","Current Prices",1199.29
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2007,"Fragile_State_ODA","Current Prices",547.11
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2007,"Fragile_State_ODA_Bilateral","Current Prices",308.66
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2007,"GNI","Current Prices",454419.114
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2007,"IA_Bilateral_ODA","Current Prices",1263.32
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2007,"IA6_Debt_Relief","Current Prices",64.03
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2007,"IA82_In_Donor_Refugee_Cost","Current Prices",152.47
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2007,"IB_Multilateral_ODA","Current Prices",421.55
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2007,"LDC_ODA","Current Prices",464.42
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2007,"LDC_ODA_Bilateral","Current Prices",268.31
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2007,"LDC_ODA_Imputed_Multilateral","Current Prices",196.11
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2007,"SSA_ODA","Current Prices",433.5
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2007,"SSA_ODA_Bilateral","Current Prices",240.64
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2007,"Total_ODA_ONE","Current Prices",1620.84
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2008,"Africa_Fragile_ODA","Current Prices",376.35
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2008,"Africa_ODA","Current Prices",499.93
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2008,"Africa_ODA_Bilateral","Current Prices",270.92
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2008,"Bilat_ODA_Ex_Debt_Relief","Current Prices",1451.34
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2008,"Fragile_State_ODA","Current Prices",566.78
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2008,"Fragile_State_ODA_Bilateral","Current Prices",317.58
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2008,"GNI","Current Prices",483158.175
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2008,"IA_Bilateral_ODA","Current Prices",1550.2
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2008,"IA6_Debt_Relief","Current Prices",98.86
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2008,"IA82_In_Donor_Refugee_Cost","Current Prices",260.7
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2008,"IB_Multilateral_ODA","Current Prices",487.44
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2008,"LDC_ODA","Current Prices",487.89
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2008,"LDC_ODA_Bilateral","Current Prices",279.28
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2008,"LDC_ODA_Imputed_Multilateral","Current Prices",208.61
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2008,"SSA_ODA","Current Prices",465.07
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2008,"SSA_ODA_Bilateral","Current Prices",248.49
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2008,"Total_ODA_ONE","Current Prices",1938.78
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2009,"Africa_Fragile_ODA","Current Prices",427.47
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2009,"Africa_ODA","Current Prices",559.55
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2009,"Africa_ODA_Bilateral","Current Prices",309.01
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2009,"Bilat_ODA_Ex_Debt_Relief","Current Prices",1587.75
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2009,"Fragile_State_ODA","Current Prices",659.15
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2009,"Fragile_State_ODA_Bilateral","Current Prices",368.08
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2009,"GNI","Current Prices",522959.308
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2009,"IA_Bilateral_ODA","Current Prices",1750.6
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2009,"IA6_Debt_Relief","Current Prices",162.85
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2009,"IA82_In_Donor_Refugee_Cost","Current Prices",340.79
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2009,"IB_Multilateral_ODA","Current Prices",559.47
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2009,"LDC_ODA","Current Prices",541.46
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2009,"LDC_ODA_Bilateral","Current Prices",313.25
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2009,"LDC_ODA_Imputed_Multilateral","Current Prices",228.21
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2009,"SSA_ODA","Current Prices",513.93
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2009,"SSA_ODA_Bilateral","Current Prices",283.77
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2009,"Total_ODA_ONE","Current Prices",2147.22
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2010,"Africa_Fragile_ODA","Current Prices",477.83
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2010,"Africa_ODA","Current Prices",603.33
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2010,"Africa_ODA_Bilateral","Current Prices",311.42
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2010,"Bilat_ODA_Ex_Debt_Relief","Current Prices",1681.97
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2010,"Fragile_State_ODA","Current Prices",724.14
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2010,"Fragile_State_ODA_Bilateral","Current Prices",404.36
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2010,"GNI","Current Prices",585186.943
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2010,"IA_Bilateral_ODA","Current Prices",1712.31
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2010,"IA6_Debt_Relief","Current Prices",30.34
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2010,"IA82_In_Donor_Refugee_Cost","Current Prices",365.52
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2010,"IB_Multilateral_ODA","Current Prices",587.64
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2010,"LDC_ODA","Current Prices",599.18
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2010,"LDC_ODA_Bilateral","Current Prices",345.6
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2010,"LDC_ODA_Imputed_Multilateral","Current Prices",253.58
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2010,"SSA_ODA","Current Prices",570.19
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2010,"SSA_ODA_Bilateral","Current Prices",291.4
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2010,"Total_ODA_ONE","Current Prices",2269.61
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2011,"Africa_Fragile_ODA","Current Prices",562.68
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2011,"Africa_ODA","Current Prices",812
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2011,"Africa_ODA_Bilateral","Current Prices",493.67
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2011,"Bilat_ODA_Ex_Debt_Relief","Current Prices",2292.82
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2011,"Fragile_State_ODA","Current Prices",872.78
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2011,"Fragile_State_ODA_Bilateral","Current Prices",534.98
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2011,"GNI","Current Prices",665510.94
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2011,"IA_Bilateral_ODA","Current Prices",2370.63
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2011,"IA6_Debt_Relief","Current Prices",77.81
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2011,"IA82_In_Donor_Refugee_Cost","Current Prices",537.46
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2011,"IB_Multilateral_ODA","Current Prices",680.32
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2011,"LDC_ODA","Current Prices",724.11
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2011,"LDC_ODA_Bilateral","Current Prices",451.91
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2011,"LDC_ODA_Imputed_Multilateral","Current Prices",272.2
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2011,"SSA_ODA","Current Prices",715.84
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2011,"SSA_ODA_Bilateral","Current Prices",412.77
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2011,"Total_ODA_ONE","Current Prices",2973.14
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2012,"Africa_Fragile_ODA","Current Prices",581.73
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2012,"Africa_ODA","Current Prices",811.92
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2012,"Africa_ODA_Bilateral","Current Prices",525.7
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2012,"Bilat_ODA_Ex_Debt_Relief","Current Prices",2438.45
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2012,"Fragile_State_ODA","Current Prices",880.02
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2012,"Fragile_State_ODA_Bilateral","Current Prices",561.19
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2012,"GNI","Current Prices",652777.35
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2012,"IA_Bilateral_ODA","Current Prices",2453.59
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2012,"IA6_Debt_Relief","Current Prices",15.14
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2012,"IA82_In_Donor_Refugee_Cost","Current Prices",654.38
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2012,"IB_Multilateral_ODA","Current Prices",598.55
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2012,"LDC_ODA","Current Prices",708.78
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2012,"LDC_ODA_Bilateral","Current Prices",473.56
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2012,"LDC_ODA_Imputed_Multilateral","Current Prices",235.22
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2012,"SSA_ODA","Current Prices",710.24
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2012,"SSA_ODA_Bilateral","Current Prices",435.05
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2012,"Total_ODA_ONE","Current Prices",3037
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2013,"Africa_Fragile_ODA","Current Prices",628.92
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2013,"Africa_ODA","Current Prices",881.28
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2013,"Africa_ODA_Bilateral","Current Prices",566.69
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2013,"Bilat_ODA_Ex_Debt_Relief","Current Prices",2505.62
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2013,"Fragile_State_ODA","Current Prices",1014.49
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2013,"Fragile_State_ODA_Bilateral","Current Prices",646.19
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2013,"GNI","Current Prices",697845.697673
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2013,"IA_Bilateral_ODA","Current Prices",2505.62
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2013,"IA6_Debt_Relief","Current Prices",0
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2013,"IA82_In_Donor_Refugee_Cost","Current Prices",450.3
"Switzerland","Donor","DAC","Non-EU","2017-12-22",2013,"IB_Multilateral_ODA","Current Prices",694.5
