"Donor","Donor_Group_Type","Donor_DAC_Country","Donor_EU_Country","as_of_date","Time_Period","Metric","Data_type","Value"
"Czech Republic","Donor","DAC","EU","2017-05-16",2008,"LDC_ODA_Bilateral","National currency",908.63586
"Czech Republic","Donor","DAC","EU","2017-05-16",2008,"LDC_ODA_Imputed_Multilateral","National currency",768.99251
"Czech Republic","Donor","DAC","EU","2017-05-16",2008,"SSA_ODA","National currency",998.84026
"Czech Republic","Donor","DAC","EU","2017-05-16",2008,"SSA_ODA_Bilateral","National currency",163.75568
"Czech Republic","Donor","DAC","EU","2017-05-16",2008,"Total_ODA_ONE","National currency",4302.22947
"Czech Republic","Donor","DAC","EU","2017-05-16",2009,"Africa_Fragile_ODA","National currency",709.257825
"Czech Republic","Donor","DAC","EU","2017-05-16",2009,"Africa_ODA","National currency",1065.121055
"Czech Republic","Donor","DAC","EU","2017-05-16",2009,"Africa_ODA_Bilateral","National currency",190.084895
"Czech Republic","Donor","DAC","EU","2017-05-16",2009,"Bilat_ODA_Ex_Debt_Relief","National currency",1860.021525
"Czech Republic","Donor","DAC","EU","2017-05-16",2009,"Fragile_State_ODA","National currency",1592.83926
"Czech Republic","Donor","DAC","EU","2017-05-16",2009,"Fragile_State_ODA_Bilateral","National currency",788.44404
"Czech Republic","Donor","DAC","EU","2017-05-16",2009,"GNI","National currency",3411075.90941
"Czech Republic","Donor","DAC","EU","2017-05-16",2009,"IA_Bilateral_ODA","National currency",1918.31929
"Czech Republic","Donor","DAC","EU","2017-05-16",2009,"IA6_Debt_Relief","National currency",58.297765
"Czech Republic","Donor","DAC","EU","2017-05-16",2009,"IA82_In_Donor_Refugee_Cost","National currency",299.844205
"Czech Republic","Donor","DAC","EU","2017-05-16",2009,"IB_Multilateral_ODA","National currency",2158.72636
"Czech Republic","Donor","DAC","EU","2017-05-16",2009,"LDC_ODA","National currency",1319.580355
"Czech Republic","Donor","DAC","EU","2017-05-16",2009,"LDC_ODA_Bilateral","National currency",696.15507
"Czech Republic","Donor","DAC","EU","2017-05-16",2009,"LDC_ODA_Imputed_Multilateral","National currency",623.425285
"Czech Republic","Donor","DAC","EU","2017-05-16",2009,"SSA_ODA","National currency",943.39836
"Czech Republic","Donor","DAC","EU","2017-05-16",2009,"SSA_ODA_Bilateral","National currency",181.91941
"Czech Republic","Donor","DAC","EU","2017-05-16",2009,"Total_ODA_ONE","National currency",4018.747885
"Czech Republic","Donor","DAC","EU","2017-05-16",2010,"Africa_Fragile_ODA","National currency",918.86872
"Czech Republic","Donor","DAC","EU","2017-05-16",2010,"Africa_ODA","National currency",1248.371685
"Czech Republic","Donor","DAC","EU","2017-05-16",2010,"Africa_ODA_Bilateral","National currency",155.30713
"Czech Republic","Donor","DAC","EU","2017-05-16",2010,"Bilat_ODA_Ex_Debt_Relief","National currency",1514.14912
"Czech Republic","Donor","DAC","EU","2017-05-16",2010,"Fragile_State_ODA","National currency",1689.871315
"Czech Republic","Donor","DAC","EU","2017-05-16",2010,"Fragile_State_ODA_Bilateral","National currency",564.562405
"Czech Republic","Donor","DAC","EU","2017-05-16",2010,"GNI","National currency",3428999.984355
"Czech Republic","Donor","DAC","EU","2017-05-16",2010,"IA_Bilateral_ODA","National currency",1514.14912
"Czech Republic","Donor","DAC","EU","2017-05-16",2010,"IA6_Debt_Relief","National currency",0
"Czech Republic","Donor","DAC","EU","2017-05-16",2010,"IA82_In_Donor_Refugee_Cost","National currency",258.33643
"Czech Republic","Donor","DAC","EU","2017-05-16",2010,"IB_Multilateral_ODA","National currency",2827.5819
"Czech Republic","Donor","DAC","EU","2017-05-16",2010,"LDC_ODA","National currency",1349.30224
"Czech Republic","Donor","DAC","EU","2017-05-16",2010,"LDC_ODA_Bilateral","National currency",466.68457
"Czech Republic","Donor","DAC","EU","2017-05-16",2010,"LDC_ODA_Imputed_Multilateral","National currency",882.61767
"Czech Republic","Donor","DAC","EU","2017-05-16",2010,"SSA_ODA","National currency",1098.21602
"Czech Republic","Donor","DAC","EU","2017-05-16",2010,"SSA_ODA_Bilateral","National currency",144.813405
"Czech Republic","Donor","DAC","EU","2017-05-16",2010,"Total_ODA_ONE","National currency",4341.73102
"Czech Republic","Donor","DAC","EU","2017-05-16",2011,"Africa_Fragile_ODA","National currency",810.27037
"Czech Republic","Donor","DAC","EU","2017-05-16",2011,"Africa_ODA","National currency",1273.28201
"Czech Republic","Donor","DAC","EU","2017-05-16",2011,"Africa_ODA_Bilateral","National currency",171.950506
"Czech Republic","Donor","DAC","EU","2017-05-16",2011,"Bilat_ODA_Ex_Debt_Relief","National currency",1360.052512
"Czech Republic","Donor","DAC","EU","2017-05-16",2011,"Fragile_State_ODA","National currency",1421.198324
"Czech Republic","Donor","DAC","EU","2017-05-16",2011,"Fragile_State_ODA_Bilateral","National currency",469.903798
"Czech Republic","Donor","DAC","EU","2017-05-16",2011,"GNI","National currency",3550950.959738
"Czech Republic","Donor","DAC","EU","2017-05-16",2011,"IA_Bilateral_ODA","National currency",1360.052512
"Czech Republic","Donor","DAC","EU","2017-05-16",2011,"IA6_Debt_Relief","National currency",0
"Czech Republic","Donor","DAC","EU","2017-05-16",2011,"IA82_In_Donor_Refugee_Cost","National currency",207.118184
"Czech Republic","Donor","DAC","EU","2017-05-16",2011,"IB_Multilateral_ODA","National currency",3066.303422
"Czech Republic","Donor","DAC","EU","2017-05-16",2011,"LDC_ODA","National currency",1112.641712
"Czech Republic","Donor","DAC","EU","2017-05-16",2011,"LDC_ODA_Bilateral","National currency",375.004084
"Czech Republic","Donor","DAC","EU","2017-05-16",2011,"LDC_ODA_Imputed_Multilateral","National currency",737.637628
"Czech Republic","Donor","DAC","EU","2017-05-16",2011,"SSA_ODA","National currency",1005.018014
"Czech Republic","Donor","DAC","EU","2017-05-16",2011,"SSA_ODA_Bilateral","National currency",142.614654
"Czech Republic","Donor","DAC","EU","2017-05-16",2011,"Total_ODA_ONE","National currency",4426.355934
"Czech Republic","Donor","DAC","EU","2017-05-16",2012,"Africa_Fragile_ODA","National currency",989.419512071475
"Czech Republic","Donor","DAC","EU","2017-05-16",2012,"Africa_ODA","National currency",1423.75592110285
"Czech Republic","Donor","DAC","EU","2017-05-16",2012,"Africa_ODA_Bilateral","National currency",168.224763012152
"Czech Republic","Donor","DAC","EU","2017-05-16",2012,"Bilat_ODA_Ex_Debt_Relief","National currency",1298.032822
"Czech Republic","Donor","DAC","EU","2017-05-16",2012,"Fragile_State_ODA","National currency",1637.30954011828
"Czech Republic","Donor","DAC","EU","2017-05-16",2012,"Fragile_State_ODA_Bilateral","National currency",533.395590038532
"Czech Republic","Donor","DAC","EU","2017-05-16",2012,"GNI","National currency",3560995.069228
"Czech Republic","Donor","DAC","EU","2017-05-16",2012,"IA_Bilateral_ODA","National currency",1298.032822
"Czech Republic","Donor","DAC","EU","2017-05-16",2012,"IA6_Debt_Relief","National currency",0
"Czech Republic","Donor","DAC","EU","2017-05-16",2012,"IA82_In_Donor_Refugee_Cost","National currency",186.085309
"Czech Republic","Donor","DAC","EU","2017-05-16",2012,"IB_Multilateral_ODA","National currency",2993.248022
"Czech Republic","Donor","DAC","EU","2017-05-16",2012,"LDC_ODA","National currency",1143.77208208263
"Czech Republic","Donor","DAC","EU","2017-05-16",2012,"LDC_ODA_Bilateral","National currency",416.751939030106
"Czech Republic","Donor","DAC","EU","2017-05-16",2012,"LDC_ODA_Imputed_Multilateral","National currency",727.02014305252
"Czech Republic","Donor","DAC","EU","2017-05-16",2012,"SSA_ODA","National currency",1080.07722407802
"Czech Republic","Donor","DAC","EU","2017-05-16",2012,"SSA_ODA_Bilateral","National currency",138.135781009979
"Czech Republic","Donor","DAC","EU","2017-05-16",2012,"Total_ODA_ONE","National currency",4291.280844
"Czech Republic","Donor","DAC","EU","2017-05-16",2013,"Africa_Fragile_ODA","National currency",888.347069795389
"Czech Republic","Donor","DAC","EU","2017-05-16",2013,"Africa_ODA","National currency",1273.45393470669
"Czech Republic","Donor","DAC","EU","2017-05-16",2013,"Africa_ODA_Bilateral","National currency",143.363804966979
"Czech Republic","Donor","DAC","EU","2017-05-16",2013,"Bilat_ODA_Ex_Debt_Relief","National currency",1115.571855
"Czech Republic","Donor","DAC","EU","2017-05-16",2013,"Fragile_State_ODA","National currency",1408.60316967556
"Czech Republic","Donor","DAC","EU","2017-05-16",2013,"Fragile_State_ODA_Bilateral","National currency",319.19471992648
"Czech Republic","Donor","DAC","EU","2017-05-16",2013,"GNI","National currency",3625461.939255
"Czech Republic","Donor","DAC","EU","2017-05-16",2013,"IA_Bilateral_ODA","National currency",1115.571855
"Czech Republic","Donor","DAC","EU","2017-05-16",2013,"IA6_Debt_Relief","National currency",0
"Czech Republic","Donor","DAC","EU","2017-05-16",2013,"IA82_In_Donor_Refugee_Cost","National currency",174.781015
"Czech Republic","Donor","DAC","EU","2017-05-16",2013,"IB_Multilateral_ODA","National currency",3008.977432
"Czech Republic","Donor","DAC","EU","2017-05-16",2013,"LDC_ODA","National currency",1020.56252976494
"Czech Republic","Donor","DAC","EU","2017-05-16",2013,"LDC_ODA_Bilateral","National currency",236.853434945446
"Czech Republic","Donor","DAC","EU","2017-05-16",2013,"LDC_ODA_Imputed_Multilateral","National currency",783.70909481949
"Czech Republic","Donor","DAC","EU","2017-05-16",2013,"SSA_ODA","National currency",1014.30380976638
"Czech Republic","Donor","DAC","EU","2017-05-16",2013,"SSA_ODA_Bilateral","National currency",130.259609969998
"Czech Republic","Donor","DAC","EU","2017-05-16",2013,"Total_ODA_ONE","National currency",4124.549287
"Czech Republic","Donor","DAC","EU","2017-05-16",2014,"Africa_Fragile_ODA","National currency",910.644686
"Czech Republic","Donor","DAC","EU","2017-05-16",2014,"Africa_ODA","National currency",1350.29489
"Czech Republic","Donor","DAC","EU","2017-05-16",2014,"Africa_ODA_Bilateral","National currency",159.212326
"Czech Republic","Donor","DAC","EU","2017-05-16",2014,"Bilat_ODA_Ex_Debt_Relief","National currency",1298.815546
"Czech Republic","Donor","DAC","EU","2017-05-16",2014,"Fragile_State_ODA","National currency",1466.746148
"Czech Republic","Donor","DAC","EU","2017-05-16",2014,"Fragile_State_ODA_Bilateral","National currency",383.604144
"Czech Republic","Donor","DAC","EU","2017-05-16",2014,"GNI","National currency",3926641.97177
"Czech Republic","Donor","DAC","EU","2017-05-16",2014,"IA_Bilateral_ODA","National currency",1298.815546
"Czech Republic","Donor","DAC","EU","2017-05-16",2014,"IA6_Debt_Relief","National currency",0
"Czech Republic","Donor","DAC","EU","2017-05-16",2014,"IA82_In_Donor_Refugee_Cost","National currency",239.75259
"Czech Republic","Donor","DAC","EU","2017-05-16",2014,"IB_Multilateral_ODA","National currency",3104.951724
"Czech Republic","Donor","DAC","EU","2017-05-16",2014,"LDC_ODA","National currency",1073.17826
"Czech Republic","Donor","DAC","EU","2017-05-16",2014,"LDC_ODA_Bilateral","National currency",297.459274
"Czech Republic","Donor","DAC","EU","2017-05-16",2014,"LDC_ODA_Imputed_Multilateral","National currency",775.718986
"Czech Republic","Donor","DAC","EU","2017-05-16",2014,"SSA_ODA","National currency",1044.11734
"Czech Republic","Donor","DAC","EU","2017-05-16",2014,"SSA_ODA_Bilateral","National currency",148.210692
"Czech Republic","Donor","DAC","EU","2017-05-16",2014,"Total_ODA_ONE","National currency",4403.76727
"Czech Republic","Donor","DAC","EU","2017-05-16",2015,"Africa_Fragile_ODA","National currency",814.260986
"Czech Republic","Donor","DAC","EU","2017-05-16",2015,"Africa_ODA","National currency",1274.388532
"Czech Republic","Donor","DAC","EU","2017-05-16",2015,"Africa_ODA_Bilateral","National currency",165.508198
"Czech Republic","Donor","DAC","EU","2017-05-16",2015,"Bilat_ODA_Ex_Debt_Relief","National currency",1723.94126
"Czech Republic","Donor","DAC","EU","2017-05-16",2015,"Fragile_State_ODA","National currency",1384.56338
"Czech Republic","Donor","DAC","EU","2017-05-16",2015,"Fragile_State_ODA_Bilateral","National currency",354.13344
"Czech Republic","Donor","DAC","EU","2017-05-16",2015,"GNI","National currency",4158999.928266
"Czech Republic","Donor","DAC","EU","2017-05-16",2015,"IA_Bilateral_ODA","National currency",1723.94126
"Czech Republic","Donor","DAC","EU","2017-05-16",2015,"IA6_Debt_Relief","National currency",0
"Czech Republic","Donor","DAC","EU","2017-05-16",2015,"IA82_In_Donor_Refugee_Cost","National currency",347.001586
"Czech Republic","Donor","DAC","EU","2017-05-16",2015,"IB_Multilateral_ODA","National currency",3169.740214
"Czech Republic","Donor","DAC","EU","2017-05-16",2015,"LDC_ODA","National currency",1011.493638
"Czech Republic","Donor","DAC","EU","2017-05-16",2015,"LDC_ODA_Bilateral","National currency",282.8149
"Czech Republic","Donor","DAC","EU","2017-05-16",2015,"LDC_ODA_Imputed_Multilateral","National currency",728.678738
"Czech Republic","Donor","DAC","EU","2017-05-16",2015,"SSA_ODA","National currency",956.65214
"Czech Republic","Donor","DAC","EU","2017-05-16",2015,"SSA_ODA_Bilateral","National currency",121.73337
"Czech Republic","Donor","DAC","EU","2017-05-16",2015,"Total_ODA_ONE","National currency",4893.681474
"Czech Republic","Donor","DAC","EU","2017-05-16",2016,"Africa_Fragile_ODA","National currency",NA
"Czech Republic","Donor","DAC","EU","2017-05-16",2016,"Africa_ODA","National currency",1835.96045200735
"Czech Republic","Donor","DAC","EU","2017-05-16",2016,"Africa_ODA_Bilateral","National currency",145.42157
"Czech Republic","Donor","DAC","EU","2017-05-16",2016,"Bilat_ODA_Ex_Debt_Relief","National currency",1826.93485
"Czech Republic","Donor","DAC","EU","2017-05-16",2016,"Fragile_State_ODA","National currency",NA
"Czech Republic","Donor","DAC","EU","2017-05-16",2016,"Fragile_State_ODA_Bilateral","National currency",NA
"Czech Republic","Donor","DAC","EU","2017-05-16",2016,"GNI","National currency",4453078.053218
"Czech Republic","Donor","DAC","EU","2017-05-16",2016,"IA_Bilateral_ODA","National currency",1826.93485
"Czech Republic","Donor","DAC","EU","2017-05-16",2016,"IA6_Debt_Relief","National currency",0
"Czech Republic","Donor","DAC","EU","2017-05-16",2016,"IA82_In_Donor_Refugee_Cost","National currency",460.70531
"Czech Republic","Donor","DAC","EU","2017-05-16",2016,"IB_Multilateral_ODA","National currency",4555.483434
"Czech Republic","Donor","DAC","EU","2017-05-16",2016,"LDC_ODA","National currency",1376.42555248494
"Czech Republic","Donor","DAC","EU","2017-05-16",2016,"LDC_ODA_Bilateral","National currency",253.937834
"Czech Republic","Donor","DAC","EU","2017-05-16",2016,"LDC_ODA_Imputed_Multilateral","National currency",1122.48771848494
"Czech Republic","Donor","DAC","EU","2017-05-16",2016,"SSA_ODA","National currency",1423.25156273296
"Czech Republic","Donor","DAC","EU","2017-05-16",2016,"SSA_ODA_Bilateral","National currency",140.289044
"Czech Republic","Donor","DAC","EU","2017-05-16",2016,"Total_ODA_ONE","National currency",6382.418284
"DAC Countries, Total","Group","Group","Group","2017-05-16",2007,"Africa_Fragile_ODA","National currency",NA
"DAC Countries, Total","Group","Group","Group","2017-05-16",2007,"Africa_ODA","National currency",NA
"DAC Countries, Total","Group","Group","Group","2017-05-16",2007,"Africa_ODA_Bilateral","National currency",NA
"DAC Countries, Total","Group","Group","Group","2017-05-16",2007,"Bilat_ODA_Ex_Debt_Relief","National currency",NA
"DAC Countries, Total","Group","Group","Group","2017-05-16",2007,"Fragile_State_ODA","National currency",NA
"DAC Countries, Total","Group","Group","Group","2017-05-16",2007,"Fragile_State_ODA_Bilateral","National currency",NA
"DAC Countries, Total","Group","Group","Group","2017-05-16",2007,"GNI","National currency",NA
"DAC Countries, Total","Group","Group","Group","2017-05-16",2007,"IA_Bilateral_ODA","National currency",NA
"DAC Countries, Total","Group","Group","Group","2017-05-16",2007,"IA6_Debt_Relief","National currency",NA
"DAC Countries, Total","Group","Group","Group","2017-05-16",2007,"IA82_In_Donor_Refugee_Cost","National currency",NA
"DAC Countries, Total","Group","Group","Group","2017-05-16",2007,"IB_Multilateral_ODA","National currency",NA
"DAC Countries, Total","Group","Group","Group","2017-05-16",2007,"LDC_ODA","National currency",NA
"DAC Countries, Total","Group","Group","Group","2017-05-16",2007,"LDC_ODA_Bilateral","National currency",NA
"DAC Countries, Total","Group","Group","Group","2017-05-16",2007,"LDC_ODA_Imputed_Multilateral","National currency",NA
"DAC Countries, Total","Group","Group","Group","2017-05-16",2007,"SSA_ODA","National currency",NA
"DAC Countries, Total","Group","Group","Group","2017-05-16",2007,"SSA_ODA_Bilateral","National currency",NA
"DAC Countries, Total","Group","Group","Group","2017-05-16",2007,"Total_ODA_ONE","National currency",NA
"DAC Countries, Total","Group","Group","Group","2017-05-16",2008,"Africa_Fragile_ODA","National currency",NA
"DAC Countries, Total","Group","Group","Group","2017-05-16",2008,"Africa_ODA","National currency",NA
"DAC Countries, Total","Group","Group","Group","2017-05-16",2008,"Africa_ODA_Bilateral","National currency",NA
"DAC Countries, Total","Group","Group","Group","2017-05-16",2008,"Bilat_ODA_Ex_Debt_Relief","National currency",NA
"DAC Countries, Total","Group","Group","Group","2017-05-16",2008,"Fragile_State_ODA","National currency",NA
"DAC Countries, Total","Group","Group","Group","2017-05-16",2008,"Fragile_State_ODA_Bilateral","National currency",NA
"DAC Countries, Total","Group","Group","Group","2017-05-16",2008,"GNI","National currency",NA
"DAC Countries, Total","Group","Group","Group","2017-05-16",2008,"IA_Bilateral_ODA","National currency",NA
"DAC Countries, Total","Group","Group","Group","2017-05-16",2008,"IA6_Debt_Relief","National currency",NA
"DAC Countries, Total","Group","Group","Group","2017-05-16",2008,"IA82_In_Donor_Refugee_Cost","National currency",NA
"DAC Countries, Total","Group","Group","Group","2017-05-16",2008,"IB_Multilateral_ODA","National currency",NA
"DAC Countries, Total","Group","Group","Group","2017-05-16",2008,"LDC_ODA","National currency",NA
"DAC Countries, Total","Group","Group","Group","2017-05-16",2008,"LDC_ODA_Bilateral","National currency",NA
"DAC Countries, Total","Group","Group","Group","2017-05-16",2008,"LDC_ODA_Imputed_Multilateral","National currency",NA
"DAC Countries, Total","Group","Group","Group","2017-05-16",2008,"SSA_ODA","National currency",NA
"DAC Countries, Total","Group","Group","Group","2017-05-16",2008,"SSA_ODA_Bilateral","National currency",NA
"DAC Countries, Total","Group","Group","Group","2017-05-16",2008,"Total_ODA_ONE","National currency",NA
"DAC Countries, Total","Group","Group","Group","2017-05-16",2009,"Africa_Fragile_ODA","National currency",NA
"DAC Countries, Total","Group","Group","Group","2017-05-16",2009,"Africa_ODA","National currency",NA
"DAC Countries, Total","Group","Group","Group","2017-05-16",2009,"Africa_ODA_Bilateral","National currency",NA
"DAC Countries, Total","Group","Group","Group","2017-05-16",2009,"Bilat_ODA_Ex_Debt_Relief","National currency",NA
"DAC Countries, Total","Group","Group","Group","2017-05-16",2009,"Fragile_State_ODA","National currency",NA
"DAC Countries, Total","Group","Group","Group","2017-05-16",2009,"Fragile_State_ODA_Bilateral","National currency",NA
"DAC Countries, Total","Group","Group","Group","2017-05-16",2009,"GNI","National currency",NA
"DAC Countries, Total","Group","Group","Group","2017-05-16",2009,"IA_Bilateral_ODA","National currency",NA
